gene,normd7toinputA
PBANKA_110810,6.595203936999293e-4
PBANKA_111080,0.0705092710107568
PBANKA_112270,0.002550625697035937
PBANKA_112970,7.868223110799547e-4
PBANKA_121030,9.635000330582072e-4
PBANKA_121240,0.639303364587549
PBANKA_121400,7.73193536616242e-4
PBANKA_122770,0.00421948406560806
PBANKA_124300,0.0010225380278192978
PBANKA_130080,0.01103902910175994
PBANKA_130280,1.317136980853402
PBANKA_130680,3.940539418154421e-4
PBANKA_130860,0.002896630739972157
PBANKA_130970,0.015749283039773167
PBANKA_131070,0.8955122583209597
PBANKA_131510,0.06520387307422519
PBANKA_132800,6.84720038146935e-4
PBANKA_134380,0.9291342506496871
PBANKA_135090,0.010722964249594557
PBANKA_135960,0.9895586614896398
PBANKA_140170,1.0402921925666706
PBANKA_140410,0.3699983414130639
PBANKA_140480,0.24214913862690796
PBANKA_140800,3.3831870466587366e-4
PBANKA_140910,0.00473649959947516
PBANKA_141000,NaN
PBANKA_141360,1.0102217608579291
PBANKA_142090,0.0010123238540835345
PBANKA_142160,0.3742065023549984
PBANKA_143750,0.397493970693234
PBANKA_144540,7.223050098859047e-4
PBANKA_146070,0.392138529590739
PBANKA_010950,0.1757899079311024
PBANKA_011210,0.00215771957322671
PBANKA_020580,0.001973855382296751
PBANKA_021440,0.014698187845697083
PBANKA_031030,0.0011068152758218449
PBANKA_040110,0.011344615355547346
PBANKA_040820,0.5662129590027826
PBANKA_040940,0.04806197374270026
PBANKA_052050,0.0013003359604342932
PBANKA_060280,0.002053705474542435
PBANKA_061520,0.7093511745394862
PBANKA_061670,0.45386481124480493
PBANKA_071200,3.9721478254119114e-4
PBANKA_080320,3.686347873751131e-4
PBANKA_082710,0.14351743848188558
PBANKA_082960,0.19449831484545824
PBANKA_083110,0.3533958461797905
PBANKA_083520,0.001990931011810172
PBANKA_090110,5.01973073269286e-4
PBANKA_090960,0.021139125052084037
PBANKA_091210,4.232897851045313e-4
PBANKA_091870,0.39577590122904605
PBANKA_092180,0.169070535401755
PBANKA_092550,0.04593035164738275
PBANKA_093020,2.9723783335728184e-4
PBANKA_093230,0.4098363744862675
PBANKA_093300,0.0014835468993898955
PBANKA_093370,0.8761926783427272
PBANKA_093910,NaN
PBANKA_101710,0.0032067037930220456
PBANKA_101750,0.07040478970297069
PBANKA_103320,0.00524004923360912
PBANKA_110510,2.6815601819815113e-4
PBANKA_110940,0.0010269006809138794
PBANKA_111380,0.22868400282988835
PBANKA_111490,5.461984232709822e-4
PBANKA_112690,0.01533677484306643
PBANKA_121190,1.13815856005138e-4
PBANKA_122500,0.002810527106451039
PBANKA_122810,0.00246552500627714
PBANKA_123160,0.04734403319037678
PBANKA_130690,0.12896406170238375
PBANKA_130920,0.005006781818350567
PBANKA_131970,0.29256708634666806
PBANKA_132980,0.08678834012522037
PBANKA_135150,0.012833460606660522
PBANKA_135260,0.5848144676596803
PBANKA_136210,0.3181300142765
PBANKA_136370,0.47516519739546326
PBANKA_140370,0.003880664258986379
PBANKA_141460,0.18246623334936274
PBANKA_144560,0.0072746700225651524
PBANKA_146050,0.3294174576361009
PBANKA_011010,0.005293648783962149
PBANKA_020330,2.978459102558128e-4
PBANKA_021020,NaN
PBANKA_021140,0.2600988351393293
PBANKA_030510,0.14381074103139924
PBANKA_030860,0.004636305239309712
PBANKA_030980,0.10226702424721563
PBANKA_031240,NaN
PBANKA_031500,0.34751205750780506
PBANKA_031590,0.9633049071392791
PBANKA_040190,4.658514551501983e-4
PBANKA_040760,0.052192170302203585
PBANKA_041030,NaN
PBANKA_050260,0.003331161771002589
PBANKA_050700,0.0016151507930057942
PBANKA_051220,0.20357640396251303
PBANKA_051670,NaN
PBANKA_051760,0.09715992909794317
PBANKA_060100,0.001493523187473138
PBANKA_060350,0.001554318488304456
PBANKA_060520,NaN
PBANKA_061110,0.0894511132396883
PBANKA_061160,NaN
PBANKA_061430,NaN
PBANKA_061540,NaN
PBANKA_061880,0.018529692103987014
PBANKA_070250,NaN
PBANKA_070410,0.01547675541990667
PBANKA_070700,0.6427791197093251
PBANKA_071010,0.34733103819595745
PBANKA_071760,0.04424413139056802
PBANKA_080260,NaN
PBANKA_080630,0.25446503305273593
PBANKA_081060,3.510060643798695e-4
PBANKA_081210,NaN
PBANKA_082170,NaN
PBANKA_082350,0.31805436912315255
PBANKA_082750,0.15993412889994954
PBANKA_090140,0.2698539781891115
PBANKA_090160,NaN
PBANKA_091020,0.09596271230104499
PBANKA_091790,NaN
PBANKA_091820,0.1484833763433246
PBANKA_092110,0.38657538781814293
PBANKA_092980,0.16928612936154877
PBANKA_093140,0.00250317872665924
PBANKA_093850,0.11637181322147455
PBANKA_093960,NaN
PBANKA_094290,9.058222739031632e-4
PBANKA_100480,1.9378493726792537e-4
PBANKA_100880,NaN
PBANKA_101400,0.014075447435965222
PBANKA_101620,0.02486631317589314
PBANKA_101840,0.13403269563302767
PBANKA_102340,0.1359059564930463
PBANKA_102520,NaN
PBANKA_103260,NaN
PBANKA_110920,0.002135913697959896
PBANKA_111100,0.006844526544394249
PBANKA_111370,0.34039623326746477
PBANKA_112290,6.081738022998027e-4
PBANKA_112450,NaN
PBANKA_113970,0.0011972996789493331
PBANKA_114130,0.526285528850904
PBANKA_114240,0.034094064902437174
PBANKA_114360,1.983598461539355e-4
PBANKA_120640,0.05353742015793113
PBANKA_121340,0.37637217331831807
PBANKA_121370,0.17883761000740592
PBANKA_122030,0.21527316283254622
PBANKA_122840,0.037182796849944154
PBANKA_123150,0.0923973411389112
PBANKA_123310,NaN
PBANKA_130260,7.328403858901196e-5
PBANKA_130620,0.036966737995629016
PBANKA_131460,0.0021867202262294467
PBANKA_131810,0.002388591991155837
PBANKA_132970,NaN
PBANKA_134660,NaN
PBANKA_135470,NaN
PBANKA_135590,0.14275313230734857
PBANKA_135620,0.17705018715509466
PBANKA_135770,9.541684788724415e-4
PBANKA_135860,0.008923287184996593
PBANKA_136050,0.0034138937668836624
PBANKA_136200,NaN
PBANKA_140490,NaN
PBANKA_140550,0.0030519778583316505
PBANKA_140670,2.4720196294549576e-4
PBANKA_140810,8.333787548345812e-4
PBANKA_141310,7.129262151395329e-4
PBANKA_141510,NaN
PBANKA_142270,0.26201650281860656
PBANKA_142700,0.19238460820704356
PBANKA_142880,0.6764042027687962
PBANKA_142970,NaN
PBANKA_143080,0.5547158110735197
PBANKA_143830,NaN
PBANKA_143950,6.35399574062784e-4
PBANKA_144850,NaN
PBANKA_145330,NaN
PBANKA_146030,3.257308224766393e-4
PBANKA_146280,4.968210281397179e-4
PBANKA_021190,0.0014914649510432887
PBANKA_030240,0.5161936557461759
PBANKA_031000,0.2678663532611646
PBANKA_031180,0.2711102981702842
PBANKA_031250,0.0020893816420251314
PBANKA_031540,0.03437403400449993
PBANKA_040160,0.004216626728223601
PBANKA_041170,0.8206761017367392
PBANKA_050570,0.1608780040280096
PBANKA_050650,2.509414540712995
PBANKA_051400,1.2972178983476371e-4
PBANKA_051780,0.004977899487734823
PBANKA_061100,2.2755458773534995e-4
PBANKA_070900,1.1096269558772496e-4
PBANKA_072060,0.01132750617730308
PBANKA_080570,0.003866778817573086
PBANKA_082030,0.41627015275368096
PBANKA_091380,7.514117167294764e-4
PBANKA_092150,4.5038269885914355e-4
PBANKA_093250,0.005646420168254412
PBANKA_093980,0.34287402749135354
PBANKA_094020,0.3258538703134431
PBANKA_101520,0.11081030682598687
PBANKA_101640,0.06677592206556891
PBANKA_103360,0.5614151674097129
PBANKA_103410,0.15133311229529625
PBANKA_103830,0.9683331490571299
PBANKA_110300,3.5416341597742227e-4
PBANKA_110480,0.6278845951894622
PBANKA_110860,4.887785613115046e-4
PBANKA_111190,1.9286201272143924e-4
PBANKA_111470,0.6016734723498929
PBANKA_112110,0.04808600901811361
PBANKA_112210,0.001884175056964887
PBANKA_112610,0.017153115456118227
PBANKA_112640,1.4880960402148595e-4
PBANKA_113200,1.1416942455602285e-4
PBANKA_113720,0.0018844302265727708
PBANKA_114490,1.6129123427411753e-4
PBANKA_120750,0.004924890238631719
PBANKA_121010,0.370841278995319
PBANKA_121840,0.0015150086260325964
PBANKA_123000,7.746509779600717e-4
PBANKA_123140,0.003322402531483323
PBANKA_123490,0.7695639562550459
PBANKA_123780,0.0015028152151322764
PBANKA_123820,0.12797034656542722
PBANKA_124180,0.02157557494923051
PBANKA_130360,0.00212542302449855
PBANKA_131400,0.007988258573003804
PBANKA_131480,9.408133222199341e-4
PBANKA_131820,2.645138867941407e-4
PBANKA_132870,1.4838685478902163e-4
PBANKA_133180,0.31531326333784393
PBANKA_133720,0.3044201566770066
PBANKA_133990,9.633331046906852e-4
PBANKA_134570,NaN
PBANKA_134800,0.8664252614284395
PBANKA_140320,0.010233698530660194
PBANKA_140980,0.2952767288959845
PBANKA_142110,3.691279723198675e-4
PBANKA_142780,0.00931293976074145
PBANKA_142990,0.0049145640939457485
PBANKA_143100,6.835119212424053e-4
PBANKA_143400,0.5558782291665809
PBANKA_143620,0.029715658036975404
PBANKA_143730,2.3509546433939452e-4
PBANKA_144490,0.4749635326987032
PBANKA_144690,0.3758992718977695
PBANKA_144980,0.23720696031392804
PBANKA_145280,1.1402998168982579e-4
PBANKA_010160,0.21774423103183982
PBANKA_020840,0.8863014970846549
PBANKA_021230,0.2840854258074609
PBANKA_040460,1.2011332233697267
PBANKA_040670,0.2804355613543358
PBANKA_041010,0.17054666227645401
PBANKA_041690,0.6489728859795586
PBANKA_071670,0.03333453533722263
PBANKA_081110,0.3925696055755996
PBANKA_081120,0.717230458259228
PBANKA_082090,0.5770641891284063
PBANKA_082230,0.5818973371997949
PBANKA_082400,0.5235421007357617
PBANKA_091660,0.16657463044158913
PBANKA_111870,0.6500306536103088
PBANKA_113550,0.6119751066303982
PBANKA_113950,0.24681139833463647
PBANKA_121690,0.7297047658520511
PBANKA_142750,0.4391024501007938
PBANKA_145000,0.1362128393413765
PBANKA_051660,0.1818685593330726
PBANKA_061610,0.23570963318082772
PBANKA_082100,0.22244599504317622
PBANKA_083170,8.452973960450057
PBANKA_093350,0.2616123710333708
PBANKA_102020,0.5554777499087213
PBANKA_102410,0.11028544798128931
PBANKA_102970,0.44611458167646156
PBANKA_103760,0.0322424193206164
PBANKA_111440,0.12653778221565753
PBANKA_112780,0.4067906007094228
PBANKA_113380,0.6000349104480156
PBANKA_143870,0.5980357405859199
PBANKA_144400,0.40334301525561217
PBANKA_010590,0.17771159750006044
PBANKA_010920,0.01046408196812404
PBANKA_020250,2.2122220641248997e-4
PBANKA_020510,0.03891971651753527
PBANKA_040420,0.006657428823341773
PBANKA_040520,2.9433997795986415e-4
PBANKA_040840,0.050429655562761556
PBANKA_040860,0.056096674927880424
PBANKA_041620,2.0997189838722137e-5
PBANKA_041730,7.012184890175136e-4
PBANKA_041800,8.53070646648545e-4
PBANKA_050730,0.002465619919920612
PBANKA_051230,4.8309237104518575e-4
PBANKA_051410,1.2150965290709145e-4
PBANKA_051630,0.01787824721893713
PBANKA_051720,0.08602204832780569
PBANKA_051980,0.09290706474264336
PBANKA_052290,6.418567971699763e-4
PBANKA_060110,0.005788821257203765
PBANKA_060200,5.088259789366921e-4
PBANKA_060270,2.0296908369545256e-4
PBANKA_060530,0.0029666450144669437
PBANKA_061010,0.0645046513047944
PBANKA_061030,3.6690174895592683e-4
PBANKA_070220,0.029339706034010645
PBANKA_071190,8.114668436102377e-5
PBANKA_071210,0.03114301635948031
PBANKA_071750,0.4468221751055098
PBANKA_071830,0.4817373506064708
PBANKA_080660,8.724631457455137e-4
PBANKA_080890,0.04135417119194852
PBANKA_081190,2.5207870321980745e-4
PBANKA_081610,2.4204031442564164e-4
PBANKA_081760,0.3507453972369167
PBANKA_081860,4.2732107962456257e-4
PBANKA_081950,0.038365435690660254
PBANKA_081970,0.025265380592699067
PBANKA_082630,0.00688466105049419
PBANKA_083460,0.1899298212220553
PBANKA_083600,3.21079175042669e-4
PBANKA_091230,0.11000369448255377
PBANKA_091370,9.099468330744623e-4
PBANKA_092160,0.26211535371749645
PBANKA_092280,4.7387524728546913e-4
PBANKA_092860,0.005594091370427937
PBANKA_092900,0.28268022732886844
PBANKA_093120,1.1657483898681629e-4
PBANKA_093400,6.545848588908467e-4
PBANKA_093540,5.158007514511878e-4
PBANKA_093650,2.565587668766817e-4
PBANKA_093830,0.0014695195842137753
PBANKA_094320,8.589749032088514e-4
PBANKA_100310,1.0234754209972081e-4
PBANKA_100780,2.979145892637374e-4
PBANKA_101030,9.53537599160627e-5
PBANKA_101440,0.006696197803186869
PBANKA_102040,0.003349095808538557
PBANKA_103010,0.16665325722530747
PBANKA_110320,0.49283358900311336
PBANKA_111320,7.523832398856899e-4
PBANKA_111620,0.32591531318088873
PBANKA_112350,4.5223332693980327e-5
PBANKA_113160,6.186892569098155e-5
PBANKA_113820,0.007189548771194903
PBANKA_114410,3.6973813913251155e-4
PBANKA_120610,2.0846396264659589e-4
PBANKA_120620,1.9158729853134353e-4
PBANKA_120690,1.1087637855362864e-4
PBANKA_121970,0.29989036478028736
PBANKA_122210,0.001787503427196899
PBANKA_124190,8.369315468613434e-5
PBANKA_130720,1.003861392836368e-4
PBANKA_130780,1.5640618407833864e-4
PBANKA_130900,6.79185205307314e-4
PBANKA_131960,9.672101613872039e-4
PBANKA_132890,0.09800902056946183
PBANKA_133200,1.6266965046041193e-4
PBANKA_134650,0.47705516268845244
PBANKA_134680,1.221225231508924e-4
PBANKA_134780,2.3493074665751736e-4
PBANKA_135580,1.0145597051568858e-4
PBANKA_136110,9.636146760436496e-5
PBANKA_140400,0.7762725875521104
PBANKA_141660,0.001362089010193332
PBANKA_142060,1.2917478270513757e-4
PBANKA_142240,1.7349258783050522e-4
PBANKA_142510,9.66852239707737e-4
PBANKA_143470,0.0020853475442810417
PBANKA_143530,3.239531080479806e-4
PBANKA_143860,0.21498127460140168
PBANKA_144100,0.8888042814618468
PBANKA_144110,0.08152808873906493
PBANKA_144140,0.06438174184527046
PBANKA_144580,0.00224564412680091
PBANKA_144610,5.57440808615577e-4
PBANKA_145430,1.1738734303284203e-4
PBANKA_145500,4.784721212587983e-5
PBANKA_145510,0.0049959347811525945
PBANKA_145520,5.89566041746986e-4
PBANKA_145750,2.92654375226743e-4
PBANKA_145930,4.351055374190418e-4
PBANKA_146350,0.021640823744589484
PBANKA_010430,0.4778919494898338
PBANKA_010470,0.043153923117917686
PBANKA_010610,2.3238159993377555e-4
PBANKA_010730,0.012121681538845946
PBANKA_010780,0.006489721947125704
PBANKA_020270,0.15541045886089785
PBANKA_020350,0.5039959136356565
PBANKA_020420,0.16014766012529874
PBANKA_020700,2.4231919997295365e-4
PBANKA_030080,3.4837138468420543e-4
PBANKA_030470,0.17403539750191457
PBANKA_030820,0.1258030389864862
PBANKA_030970,0.3345702104857368
PBANKA_040430,0.47919182623674983
PBANKA_040920,2.2032911530318742e-4
PBANKA_050220,2.5799904263221446e-4
PBANKA_050930,0.007991846533135083
PBANKA_060610,0.4923546073755713
PBANKA_061590,0.04907039973371096
PBANKA_062180,0.011367023118044575
PBANKA_070130,0.36141982638489223
PBANKA_070280,2.4295272358127855e-4
PBANKA_070680,0.07145880409932072
PBANKA_070730,9.764720612604084e-4
PBANKA_070800,4.2826713197342895e-4
PBANKA_080490,0.04124121105812321
PBANKA_082970,0.005486872389430061
PBANKA_083530,0.0016840132582465021
PBANKA_090190,0.1005302851154281
PBANKA_090240,0.20260335692142595
PBANKA_090510,0.8336480384756088
PBANKA_091460,0.00588988501983609
PBANKA_091880,0.005032133343662763
PBANKA_092230,2.0372182690268792e-4
PBANKA_092780,9.102527318574139e-4
PBANKA_092880,3.4441124400888014e-4
PBANKA_093000,1.4899003062599896e-4
PBANKA_094270,0.002812710164339071
PBANKA_100110,NaN
PBANKA_100220,0.5522649843853609
PBANKA_100610,0.08930625666313162
PBANKA_100730,0.4116599910592726
PBANKA_101230,0.08933273057414139
PBANKA_101410,0.24940217716736582
PBANKA_102190,3.659964014480102e-4
PBANKA_102280,6.22814722227179e-4
PBANKA_102620,0.012641892339131034
PBANKA_103230,5.370835714098812e-4
PBANKA_103660,2.2447645856355923e-4
PBANKA_103800,0.0012346897834095857
PBANKA_110280,0.002284367794507809
PBANKA_110780,0.7317260319173717
PBANKA_110980,0.014433449236803847
PBANKA_111700,0.006944563630817607
PBANKA_112140,0.2762826602150491
PBANKA_112170,7.542309158388764e-5
PBANKA_112650,0.002728000663332891
PBANKA_113100,4.781568025077329e-5
PBANKA_113190,0.23145284523974013
PBANKA_113850,0.0022025541645701013
PBANKA_120220,0.019343365446076583
PBANKA_120390,0.04433482073786591
PBANKA_120720,NaN
PBANKA_120980,0.035576557062867484
PBANKA_121430,6.795421652342604e-4
PBANKA_121770,0.20839255933680523
PBANKA_122160,8.397184853795803e-4
PBANKA_122620,NaN
PBANKA_122650,0.010567741550132135
PBANKA_122850,3.9115748903428393e-4
PBANKA_123110,0.05461994455005599
PBANKA_123560,0.16249540586195999
PBANKA_124270,7.508549076703198e-4
PBANKA_130050,0.8336332638177306
PBANKA_130140,NaN
PBANKA_130190,0.1458051128831238
PBANKA_130300,0.014106193768275955
PBANKA_131310,0.0047986583780663325
PBANKA_131620,8.506066441946735e-5
PBANKA_131980,0.003304293474414191
PBANKA_132070,1.7454983245179155e-4
PBANKA_132560,0.0018469480535805885
PBANKA_133280,0.0024866135388622655
PBANKA_135640,0.028263315319210607
PBANKA_135750,0.6068352829057974
PBANKA_140120,4.806933085201667e-4
PBANKA_140260,NaN
PBANKA_140270,0.11069350172602575
PBANKA_140540,1.6249497182412644e-4
PBANKA_141110,0.12535941064864523
PBANKA_141730,4.3840100994435637e-4
PBANKA_144190,0.007678193685332193
PBANKA_144200,0.00599486772284894
PBANKA_144320,6.817956040992501e-4
PBANKA_144820,0.018440046019760667
PBANKA_145030,0.13838474753149685
PBANKA_145400,3.363325890988475e-4
PBANKA_146370,0.2004904372837135
PBANKA_020790,0.010051579250699293
PBANKA_021330,1.5002178422680417
PBANKA_050100,0.32036453054126424
PBANKA_061920,0.6862517747591309
PBANKA_071260,0.0021920311227438794
PBANKA_080060,1.9087016578612872
PBANKA_080810,0.4607089957619669
PBANKA_094160,0.013275621686201337
PBANKA_110220,0.8810840969773055
PBANKA_111090,0.38170059136515494
PBANKA_111340,0.9226890015769594
PBANKA_111600,0.8512631754029488
PBANKA_111920,0.28123872476201717
PBANKA_112330,0.020516905769086373
PBANKA_114370,0.4526719484591083
PBANKA_134980,0.5648051875478127
PBANKA_140900,1.401531415383243
PBANKA_142030,0.0012904529858959448
PBANKA_142520,2.1833096516046107
PBANKA_142930,0.5154877357103962
PBANKA_145540,1.9699946388318454
PBANKA_010510,1.1273684280716862
PBANKA_021160,0.00226202381616657
PBANKA_021180,4.3137289233822183e-4
PBANKA_021290,5.081426312844148e-4
PBANKA_031260,0.28602236975802164
PBANKA_031580,5.0295916421543065
PBANKA_041430,8.056108260543504e-4
PBANKA_041630,9.514103275811335e-4
PBANKA_041790,9.35743478025281e-4
PBANKA_050440,0.05450274167533864
PBANKA_050830,0.4404981640793395
PBANKA_051300,0.31546823508926064
PBANKA_060600,0.0013267898485659884
PBANKA_060860,0.37096628375301705
PBANKA_061400,0.0014726669483828793
PBANKA_070710,0.5393442495991086
PBANKA_070940,0.001428227008635107
PBANKA_071120,0.5205715311559409
PBANKA_080690,0.570637107872705
PBANKA_081070,0.7215772169328722
PBANKA_081730,2.1476590186390412e-4
PBANKA_082020,0.6540296739093874
PBANKA_082320,0.39776864111811583
PBANKA_082430,0.39087072994516275
PBANKA_083040,0.37025760444670486
PBANKA_090710,0.3147382212361755
PBANKA_091860,0.40760546824197463
PBANKA_092730,0.0017531142194603742
PBANKA_094250,9.324397044877595e-4
PBANKA_100150,0.25824555740374494
PBANKA_100640,0.9634857852621046
PBANKA_101050,0.16976429738052728
PBANKA_101390,0.14511397631828882
PBANKA_103310,3.4637940092186576e-4
PBANKA_103520,0.11810373174233538
PBANKA_111200,0.8050417102203049
PBANKA_112040,0.19099181582253766
PBANKA_112980,1.0945421439515268
PBANKA_113980,0.3513181969276323
PBANKA_114200,9.246583925777937e-4
PBANKA_121260,0.2911141450911161
PBANKA_122550,0.8155870634430376
PBANKA_122560,0.7915954610430616
PBANKA_122990,0.8177493088886296
PBANKA_124120,0.9492450727150328
PBANKA_124220,0.06025622320805502
PBANKA_124370,0.0031019992906918155
PBANKA_131140,0.6540242663872342
PBANKA_132880,0.00558447447984832
PBANKA_134940,0.18109883594511433
PBANKA_136030,0.579208748452493
PBANKA_136330,6.077280830064154e-4
PBANKA_140500,0.25701405345564826
PBANKA_140820,2.171092771615113e-4
PBANKA_142590,0.03809682142428776
PBANKA_142620,0.0012065987751217577
PBANKA_143520,0.24503217716606213
PBANKA_143660,0.214484718868134
PBANKA_144210,1.2178152363136195e-4
PBANKA_145770,0.41150545154465795
PBANKA_146130,1.4856100969807349
PBANKA_020850,0.0014381883579724464
PBANKA_030070,9.013705251108899e-4
PBANKA_030960,0.08730702171147761
PBANKA_040730,0.621889014707086
PBANKA_041065,0.2588308635881487
PBANKA_050350,0.0056273973318655595
PBANKA_052230,1.3057040071693893
PBANKA_060430,0.004842378512008776
PBANKA_060620,1.3599315592622918
PBANKA_061240,0.02055929254045681
PBANKA_062030,1.1092308356277614
PBANKA_062270,0.002606800941234451
PBANKA_070330,0.8487682725513507
PBANKA_070470,0.31110729458867376
PBANKA_070660,0.34981500917973546
PBANKA_071130,0.5489491100970083
PBANKA_071220,0.20286633775288293
PBANKA_071430,1.117292914767137
PBANKA_072090,1.99853428062526
PBANKA_080720,1.0655110081372157
PBANKA_082890,0.7448950627046205
PBANKA_091360,0.9328276970272332
PBANKA_091600,0.234650228135377
PBANKA_091670,0.6423133522747967
PBANKA_093080,0.5503039679186702
PBANKA_094340,0.07782787702962755
PBANKA_100790,0.6122062562686806
PBANKA_101800,0.011055935466445243
PBANKA_101830,0.15090485246562735
PBANKA_102030,0.5376183442139977
PBANKA_102600,1.1451149451301688
PBANKA_102630,0.27967861476508854
PBANKA_103240,0.3504262443109707
PBANKA_110930,0.8736749621848985
PBANKA_111060,0.5532436989197076
PBANKA_111430,0.11400988989589314
PBANKA_112100,0.1690056059838482
PBANKA_112470,0.31997264899975714
PBANKA_112530,0.8187667309928567
PBANKA_113230,0.33798868868668985
PBANKA_113740,0.5749636355288837
PBANKA_113860,0.5123261026228842
PBANKA_113890,0.16207146493032415
PBANKA_120530,1.3768029508025992
PBANKA_121830,0.865293658308358
PBANKA_123320,0.9896875551039552
PBANKA_123360,0.5280911776350707
PBANKA_124100,0.14220581964315643
PBANKA_124670,1.3566840408211467
PBANKA_130450,1.176264785310462
PBANKA_131530,1.3727612114123298
PBANKA_132610,0.2987577567816456
PBANKA_132940,1.077892745862025
PBANKA_134250,0.014461704308940601
PBANKA_134450,0.0060396346245408595
PBANKA_134630,2.677676452795952
PBANKA_134810,0.5680215633839121
PBANKA_135210,0.7575111696713268
PBANKA_135250,0.34455970858771023
PBANKA_135790,0.7393458012415423
PBANKA_135920,0.13054713486148434
PBANKA_136040,0.5270141089620154
PBANKA_136150,0.19638723081997278
PBANKA_136320,0.2645414589253391
PBANKA_140790,0.3233695338355132
PBANKA_141540,0.0024665656591055874
PBANKA_141810,0.09938557093481382
PBANKA_141930,0.6406361940371613
PBANKA_142690,0.015602048353772862
PBANKA_142920,0.8404317735285236
PBANKA_143030,0.5530780717626889
PBANKA_143060,0.5531406876600229
PBANKA_143140,0.7045316463255856
PBANKA_143150,0.7791428282465711
PBANKA_143310,0.0015527315557710831
PBANKA_143440,0.8179781269130009
PBANKA_143630,0.861539644849529
PBANKA_144480,0.29773823630019913
PBANKA_144600,0.02856942810216068
PBANKA_144900,0.3624935800519322
